0 1 0 1 0 
1 1.41364 0.703278 1.41358 0.703247 
2 1.73203 0.861675 1.73181 0.861565 
3 1.99952 0.994747 1.99966 0.994816 
4 2.23573 1.11226 2.23647 1.11263 
5 2.44989 1.2188 2.44953 1.21863 
6 2.64552 1.31613 2.64552 1.31613 
7 2.82844 1.40713 2.8278 1.40681 
8 3.00147 1.49321 3.00028 1.49262 
9 3.16411 1.57412 3.16296 1.57356 
10 3.31849 1.65093 3.31766 1.65051 
11 3.46643 1.72453 3.46531 1.72397 
12 3.60782 1.79487 3.60658 1.79425 
13 3.7444 1.86282 3.74343 1.86233 
14 3.87544 1.92801 3.87501 1.92779 
15 4.00195 1.99095 4.00206 1.991 
16 4.12498 2.05215 4.12461 2.05197 
17 4.24445 2.11159 4.24435 2.11154 
18 4.36062 2.16938 4.35943 2.16879 
19 4.47324 2.22541 4.47279 2.22518 
20 4.58429 2.28066 4.58346 2.28024 
21 4.69164 2.33406 4.6915 2.33399 
22 4.79665 2.3863 4.79664 2.3863 
23 4.90025 2.43784 4.90003 2.43773 
24 5.00193 2.48843 5.00213 2.48853 
25 5.10141 2.53792 5.10075 2.53759 
26 5.19861 2.58627 5.19765 2.5858 
27 5.29417 2.63381 5.29232 2.6329 
28 5.3869 2.67995 5.38446 2.67874 
29 5.47858 2.72556 5.47716 2.72485 
30 5.56926 2.77067 5.56717 2.76963 
31 5.65711 2.81438 5.65499 2.81332 
32 5.74556 2.85838 5.74238 2.8568 
33 5.83145 2.90111 5.82865 2.89972 
34 5.9165 2.94342 5.91453 2.94244 
35 6.00047 2.98519 5.99771 2.98382 
36 6.08422 3.02686 6.0803 3.02491 
37 6.16517 3.06713 6.16117 3.06514 
38 6.24602 3.10735 6.24178 3.10524 
39 6.32578 3.14703 6.32193 3.14512 
40 6.40475 3.18632 6.401 3.18446 
41 6.48278 3.22514 6.47917 3.22335 
42 6.55913 3.26313 6.55598 3.26156 
43 6.63516 3.30095 6.63162 3.29919 
44 6.71055 3.33846 6.70601 3.3362 
45 6.78404 3.37502 6.78026 3.37314 
46 6.85639 3.41101 6.85261 3.40913 
47 6.92907 3.44717 6.92481 3.44505 
48 7.00017 3.48254 6.99601 3.48047 
49 7.07105 3.5178 7.06699 3.51578 
50 7.14102 3.55261 7.1372 3.55071 
51 7.21104 3.58745 7.20754 3.58571 
52 7.28031 3.62191 7.27714 3.62033 
53 7.34882 3.65599 7.34575 3.65446 
54 7.41681 3.68982 7.41292 3.68788 
55 7.48347 3.72298 7.47987 3.72119 
56 7.55053 3.75634 7.54745 3.75481 
57 7.61588 3.78885 7.61336 3.7876 
58 7.68093 3.82122 7.68023 3.82086 
59 7.74531 3.85324 7.74524 3.85321 
60 7.80977 3.88531 7.8095 3.88517 
61 7.87341 3.91697 7.87276 3.91665 
62 7.93641 3.94831 7.93607 3.94814 
63 7.99966 3.97978 7.99804 3.97897 
64 8.06258 4.01108 8.06077 4.01018 
65 8.12346 4.04137 8.12197 4.04063 
66 8.18492 4.07195 8.18366 4.07132 
67 8.24747 4.10306 8.24508 4.10188 
68 8.30759 4.13298 8.30594 4.13215 
69 8.36696 4.16251 8.36569 4.16188 
70 8.42544 4.1916 8.42556 4.19166 
71 8.4837 4.22059 8.483 4.22024 
72 8.54201 4.2496 8.54169 4.24944 
73 8.60058 4.27873 8.59977 4.27833 
74 8.65796 4.30728 8.65763 4.30712 
75 8.71649 4.3364 8.71542 4.33587 
76 8.77342 4.36472 8.77222 4.36413 
77 8.83032 4.39303 8.82938 4.39256 
78 8.88628 4.42087 8.88519 4.42032 
79 8.94191 4.44854 8.94133 4.44825 
80 8.99772 4.47631 8.99762 4.47626 
81 9.0516 4.50311 9.05363 4.50412 
82 9.10636 4.53035 9.10877 4.53156 
83 9.16006 4.55707 9.16292 4.55849 
84 9.21419 4.584 9.21703 4.58542 
85 9.26842 4.61098 9.27133 4.61243 
86 9.32301 4.63814 9.32578 4.63952 
87 9.37725 4.66512 9.3792 4.66609 
88 9.43021 4.69147 9.43225 4.69249 
89 9.48296 4.71771 9.48455 4.7185 
90 9.53635 4.74427 9.53824 4.74522 
91 9.58964 4.77078 9.59095 4.77144 
92 9.6413 4.79649 9.64316 4.79741 
93 9.69283 4.82212 9.69501 4.82321 
94 9.74345 4.84731 9.74606 4.8486 
95 9.79466 4.87278 9.79689 4.87389 
96 9.84583 4.89824 9.84822 4.89943 
97 9.89699 4.92369 9.89831 4.92435 
98 9.9473 4.94872 9.9488 4.94947 
99 9.99805 4.97397 9.99922 4.97455 
100 10.048 4.99883 10.0494 4.99951 
