0 1.48863 0 5.14598 0 
1 1.4703 0.0183279 5.04011 0.105864 
2 1.49266 0.0247318 5.06944 0.0677911 
3 1.48649 0.018544 5.05171 0.0511103 
4 1.51153 0.0288709 5.0785 0.0478028 
5 1.49919 0.0266101 5.05619 0.044954 
6 1.48755 0.0253225 5.05011 0.0384774 
7 1.48604 0.0219821 5.03436 0.0368539 
8 1.48807 0.0194924 5.03074 0.0327031 
9 1.48768 0.0174389 5.01397 0.0337188 
10 1.49213 0.0163896 5.00987 0.0307744 
11 1.48919 0.0152461 5.00677 0.0282629 
12 1.48918 0.0140244 5.00988 0.0261824 
13 1.48779 0.0130588 5.00254 0.0253266 
14 1.48638 0.0122384 5.0022 0.0235802 
15 1.48745 0.0114982 4.99953 0.0222182 
16 1.48525 0.0110229 4.996 0.0211678 
17 1.48232 0.010796 4.98946 0.0210015 
18 1.48426 0.0103944 5.00453 0.0249363 
19 1.48363 0.00988131 5.00532 0.02367 
20 1.48373 0.00939959 5.00752 0.022622 
21 1.48361 0.00896305 5.00317 0.022005 
22 1.48226 0.00867 4.99794 0.021667 
23 1.48367 0.00841922 5.00027 0.0208756 
24 1.48519 0.00821727 5.00163 0.0200692 
25 1.48602 0.00793881 5.00404 0.0194317 
26 1.48712 0.00771858 5.00407 0.0186982 
27 1.48679 0.00744524 5.00294 0.0180529 
28 1.48641 0.00719402 4.99906 0.0178459 
29 1.48733 0.0070111 4.99891 0.0172414 
30 1.48668 0.00681262 4.9956 0.017001 
31 1.48627 0.00660882 4.99229 0.01679 
32 1.4878 0.00658394 4.9939 0.0163526 
33 1.48645 0.00652818 4.99441 0.0158724 
34 1.48614 0.00634612 4.99138 0.0157069 
35 1.48703 0.00623023 4.99401 0.0154889 
36 1.48726 0.00606392 4.99468 0.0150791 
37 1.48781 0.00592827 4.99839 0.0151407 
38 1.48896 0.00588583 4.9997 0.0148051 
39 1.48977 0.00579499 4.99952 0.0144314 
40 1.49007 0.00565948 5.00052 0.0141106 
41 1.48975 0.00553234 4.99918 0.0138355 
42 1.49039 0.00544027 4.99994 0.0135309 
43 1.49046 0.00531562 5.00109 0.0132701 
44 1.49157 0.0053141 5.00202 0.013005 
45 1.49225 0.00524154 5.00163 0.0127251 
46 1.49113 0.00524911 4.99945 0.0126406 
47 1.49025 0.00521353 4.9974 0.0125427 
48 1.49104 0.00516691 4.99562 0.0124123 
49 1.4902 0.00513311 4.99695 0.0122334 
50 1.49054 0.00504334 4.99876 0.0121276 
51 1.49039 0.00494777 4.99718 0.0119961 
52 1.48977 0.00489262 4.99634 0.011798 
53 1.49024 0.00482375 4.99742 0.0116282 
54 1.48968 0.00476804 4.99604 0.0114988 
55 1.48973 0.00468244 4.99575 0.0112953 
56 1.49133 0.00486716 4.99829 0.0113824 
57 1.49061 0.0048352 4.99542 0.0115457 
58 1.49016 0.00477386 4.99487 0.0113618 
59 1.48975 0.00471186 4.99475 0.0111715 
60 1.49004 0.00464328 4.99568 0.0110267 
61 1.49119 0.00470938 4.99925 0.0114178 
62 1.49016 0.00474598 4.99543 0.0118658 
63 1.4917 0.0049182 4.99868 0.0121238 
64 1.49099 0.00489396 4.99575 0.0122912 
65 1.49204 0.00493296 4.99656 0.0121306 
66 1.49267 0.00489943 4.99749 0.011984 
67 1.49243 0.00483299 4.997 0.0118164 
68 1.49179 0.0048051 4.99531 0.0117658 
69 1.49238 0.00477207 4.99644 0.0116511 
70 1.49326 0.00478598 4.99494 0.0115827 
71 1.493 0.0047263 4.99624 0.0114935 
72 1.49342 0.00468036 4.99795 0.0114642 
73 1.49378 0.00463063 4.99837 0.0113159 
74 1.49349 0.00457792 4.99702 0.0112454 
75 1.49308 0.00453524 4.99686 0.0110976 
76 1.49276 0.00448729 4.9949 0.0111266 
77 1.49382 0.00455351 4.9962 0.0110597 
78 1.49464 0.00456973 4.99806 0.0110773 
79 1.49459 0.00451251 4.99797 0.0109384 
80 1.495 0.00447553 5.00066 0.0111336 
81 1.49601 0.00453395 5.00124 0.0110123 
82 1.4966 0.00451803 5.00258 0.01096 
83 1.49566 0.00456198 5.00111 0.0109273 
84 1.49544 0.00451326 5.0019 0.0108269 
85 1.49569 0.00446724 5.00208 0.0107018 
86 1.49659 0.0045069 5.00267 0.0105944 
87 1.49699 0.00447264 5.00263 0.0104734 
88 1.49676 0.00442789 5.00345 0.010387 
89 1.49663 0.00438026 5.00369 0.0102739 
90 1.49668 0.00433217 5.00212 0.0102815 
91 1.49698 0.00429538 5.00219 0.0101694 
92 1.49706 0.00424963 5.00193 0.0100629 
93 1.49643 0.00425162 5.00048 0.0100604 
94 1.4958 0.00425375 4.99908 0.0100521 
95 1.49482 0.00432004 4.99871 0.00995351 
96 1.49433 0.00430343 4.99876 0.00985047 
97 1.49474 0.00427893 4.99802 0.00977707 
98 1.49465 0.0042365 4.99767 0.00968405 
99 1.49525 0.00423726 4.99788 0.00958897 
