0 1.56899 0 5.22244 0 
1 1.53967 0.0293197 5.08453 0.137915 
2 1.55419 0.0223061 5.09175 0.0799518 
3 1.53905 0.021864 5.06611 0.0620772 
4 1.55041 0.0203933 5.09175 0.0544938 
5 1.54471 0.0176008 5.08342 0.0452671 
6 1.53028 0.0207256 5.06169 0.043998 
7 1.53358 0.0182494 5.07799 0.041446 
8 1.52538 0.0180603 5.06465 0.0389126 
9 1.51968 0.0171286 5.06332 0.0348298 
10 1.52133 0.0155804 5.06163 0.03155 
11 1.52418 0.0145049 5.04919 0.0313735 
12 1.52056 0.0138245 5.04041 0.0301644 
13 1.5146 0.0141183 5.03294 0.0289094 
14 1.51062 0.0137318 5.02461 0.0281734 
15 1.50847 0.0130243 5.0257 0.0263763 
16 1.50327 0.0132919 5.01677 0.026336 
17 1.50267 0.0125462 5.00841 0.0261997 
18 1.50357 0.0119017 4.99942 0.0263611 
19 1.50366 0.0112913 5.00327 0.0253034 
20 1.50246 0.0108071 5.005 0.0241302 
21 1.50483 0.0105752 5.00882 0.0233227 
22 1.50044 0.011018 5.00696 0.0223632 
23 1.50398 0.0111257 5.00951 0.0215619 
24 1.5041 0.0106721 5.00464 0.0212462 
25 1.50356 0.0102674 5.0079 0.0206707 
26 1.5029 0.00990203 5.00937 0.019945 
27 1.50392 0.00959641 5.01504 0.0200385 
28 1.50603 0.00949536 5.01608 0.0193627 
29 1.50596 0.00917362 5.015 0.0187368 
30 1.50658 0.00889438 5.01124 0.0185084 
31 1.50839 0.00879969 5.01726 0.018903 
32 1.5087 0.00853472 5.02129 0.0187592 
33 1.50815 0.00829823 5.02384 0.0183772 
34 1.50826 0.0080584 5.02349 0.0178479 
35 1.5088 0.00784996 5.02562 0.0174762 
36 1.50983 0.00770324 5.02567 0.0169973 
37 1.50739 0.00788316 5.0225 0.0168465 
38 1.51032 0.00821738 5.0249 0.0165834 
39 1.50907 0.00810648 5.02285 0.0162921 
40 1.50946 0.0079158 5.02238 0.0158968 
41 1.50933 0.00772606 5.02332 0.0155421 
42 1.50893 0.00755462 5.02159 0.0152743 
43 1.50837 0.00740236 5.0224 0.0149451 
44 1.5084 0.00723606 5.02194 0.0146163 
45 1.50797 0.00709031 5.02172 0.0142969 
46 1.50792 0.00693795 5.01726 0.0146816 
47 1.50744 0.00680949 5.01998 0.0146268 
48 1.50696 0.00668598 5.01823 0.0144311 
49 1.50615 0.00660121 5.01845 0.0141413 
50 1.50577 0.00648131 5.0175 0.0138938 
51 1.50636 0.00638235 5.01659 0.0136547 
52 1.50616 0.00626377 5.01665 0.0133947 
53 1.5053 0.00620753 5.01316 0.0136001 
54 1.50378 0.0062789 5.01114 0.0135022 
55 1.50502 0.00628881 5.0136 0.0134853 
56 1.50533 0.0061854 5.01416 0.0132584 
57 1.50594 0.00610794 5.01521 0.01307 
58 1.50656 0.00603532 5.01672 0.0129351 
59 1.5076 0.00602403 5.0179 0.012772 
60 1.50758 0.00592446 5.01643 0.0126462 
61 1.50852 0.00590263 5.01464 0.0125687 
62 1.50798 0.00583309 5.01473 0.012368 
63 1.50809 0.0057423 5.01251 0.0123733 
64 1.50791 0.00565634 5.01097 0.012279 
65 1.50743 0.00559059 5.00952 0.0121782 
66 1.50663 0.00556384 5.00674 0.0123123 
67 1.50665 0.00548145 5.00653 0.0121318 
68 1.50653 0.0054027 5.00525 0.0120226 
69 1.5066 0.00532541 5.00673 0.0119409 
70 1.50532 0.00540323 5.00469 0.0119464 
71 1.50425 0.00543562 5.00339 0.0118509 
72 1.50384 0.00537571 5.0041 0.0117091 
73 1.50364 0.00530657 5.00196 0.0117468 
74 1.50342 0.00523976 5.00198 0.0115891 
75 1.50254 0.00524522 4.99913 0.0117841 
76 1.50272 0.00517966 4.99989 0.0116543 
77 1.50302 0.00512219 4.99974 0.0115048 
78 1.50269 0.0050683 5.00083 0.0114099 
79 1.50213 0.00503581 5.00147 0.0112845 
80 1.50151 0.00501112 4.99999 0.0112424 
81 1.50234 0.00501825 5.0033 0.0115884 
82 1.50206 0.0049653 5.00488 0.0115566 
83 1.50193 0.00490748 5.00441 0.0114278 
84 1.50244 0.00487583 5.00427 0.0112934 
85 1.50247 0.00481895 5.00398 0.0111651 
86 1.50233 0.00476544 5.00406 0.0110363 
87 1.50182 0.00473897 5.00254 0.0110157 
88 1.50191 0.00468638 5.00299 0.0109006 
89 1.50173 0.00463739 5.00228 0.0108024 
90 1.5018 0.00458659 5.00349 0.0107515 
91 1.50168 0.00453802 5.00472 0.0107045 
92 1.50272 0.0046082 5.00687 0.0108056 
93 1.50185 0.0046405 5.00568 0.0107556 
94 1.50182 0.00459149 5.00484 0.0106753 
95 1.5011 0.00460105 5.00318 0.0106937 
96 1.50096 0.00455536 5.00272 0.0105928 
97 1.50092 0.0045088 5.00153 0.0105512 
98 1.50103 0.00446422 5.00269 0.0105084 
99 1.50091 0.0044208 5.00216 0.0104164 
