0.468689 -1.50017 -1.94698 
-0.115858 -0.166937 2.99629 
-3.39464 -1.59611 5.24773 
-0.106424 1.75587 -2.85857 
0.964992 -5.74391 -5.51974 
0.0281655 -0.161318 -1.26695 
1.43953 0.25164 -2.28992 
-0.973243 -9.59637 10.5085 
4.50061 -0.40404 4.06095 
-0.168621 1.74853 -3.87122 
0.830343 -3.93009 -7.04273 
0.0763027 -0.0570256 -3.24837 
4.46603 1.35422 -4.51685 
0.312678 0.995467 0.87693 
-0.80289 -0.747653 -4.43031 
2.29706 -3.12627 2.42035 
-1.65481 -4.6321 2.65497 
1.68708 -0.770075 3.05994 
0.0978135 2.90383 -1.65877 
-1.70532 -0.73792 0.883377 
1.87774 -0.850867 3.91578 
-0.506766 0.340822 -3.34732 
-0.152191 -0.79545 6.25867 
0.0621319 1.49725 1.58142 
4.0784 -9.95633 2.06583 
-1.96912 1.21904 -1.92277 
1.80986 -1.68168 -2.81734 
-0.748801 1.30349 -4.36172 
-2.466 -0.988533 5.57171 
0.565114 3.1846 3.16828 
0.446836 2.20626 2.62212 
0.484324 0.453156 -4.72105 
-0.20159 -0.0597785 2.58443 
-1.82929 -0.497701 -5.46539 
4.95923 -0.157063 5.64899 
-1.74617 -2.00054 -2.9934 
-2.05493 0.00202991 2.64068 
0.412451 0.182236 -2.52509 
2.60437 5.58734 -1.21544 
-0.345386 0.686035 -2.32474 
-0.36762 -7.66082 -5.80694 
-1.9396 -0.677758 -5.21389 
-1.59275 -0.814228 -5.04038 
0.526519 -0.116945 5.1332 
-0.4427 2.0755 4.5821 
1.12979 1.60765 -2.87364 
0.0189119 0.827518 -3.22291 
-1.23023 4.66372 4.85071 
-0.121232 -1.47523 3.69791 
0.322962 2.38955 2.71306 
0.883527 1.0887 0.975467 
2.31562 1.86017 2.33241 
0.116733 -5.91647 8.77515 
0.515607 -0.61182 -4.33567 
-0.838131 0.331428 -4.38023 
1.87266 -2.07165 -2.30686 
-0.28255 2.06634 -5.72175 
-2.23563 -2.74763 -5.39242 
1.32919 -5.06191 -4.88877 
-2.12509 1.78523 2.05921 
-3.22376 -1.39743 4.63406 
-1.10968 -0.695718 -1.64977 
-1.29418 -3.38826 -4.26471 
0.844748 -4.11649 3.87284 
3.767 -0.405478 2.60498 
-1.49026 -3.52469 -4.58915 
4.49951 0.244776 -5.75031 
-2.46969 -0.575864 1.17556 
-3.1968 1.55889 -5.07276 
-0.466196 -0.089572 1.74309 
-2.01516 2.79301 -3.92946 
6.08297 6.77609 9.69103 
2.33287 0.352724 -1.037 
0.733797 2.08325 1.33233 
