0 0 0 
1.54714 0.27492 0.143899 
-2.19849 -0.356117 2.38671 
-0.357572 1.40205 -0.66927 
-0.115383 -0.99298 -0.816867 
-0.839074 0.05749 -0.0225485 
-0.0957644 -0.7684 1.3245 
-1.00128 -2.36559 3.57152 
0.82607 0.197681 -0.0530479 
-0.402186 0.288612 -0.181838 
1.01145 -0.74189 -1.26578 
0.00202068 -0.515725 0.609147 
2.26702 0.433606 -1.56449 
0.152964 0.0257457 -0.0274192 
0.158184 -0.101398 0.104037 
1.36933 -0.467217 0.339351 
-0.469348 -1.16978 -0.0621925 
0.490517 -0.0708001 0.325957 
-0.317588 -0.052074 0.939305 
-0.421458 0.0385651 -1.24982 
1.36167 -0.219677 0.513532 
1.37181 -1.09195 0.717589 
-0.313172 -1.23199 0.659587 
1.75766 0.404008 0.0917967 
2.61746 -2.39802 -1.98553 
0.796857 0.422202 0.584769 
0.522484 0.104282 -0.478142 
0.107203 0.635905 -0.243216 
-0.00692174 -0.656444 0.675139 
0.00592556 0.807834 0.534959 
0.540074 1.87258 -0.823082 
-0.626777 -0.397855 -0.867489 
-0.962628 1.04411 -0.420509 
-0.308796 0.193622 -0.977612 
1.38853 -0.221536 -0.139362 
-0.821325 0.116065 0.539018 
0.0708945 0.328418 0.177559 
0.110864 0.528055 0.185125 
0.615632 0.906684 -1.01607 
0.240761 0.914528 0.00316209 
-0.205365 -2.55578 -1.49416 
-0.000110223 0.037641 0.876237 
-0.417293 -0.225391 -1.21833 
-0.283852 -0.0518019 0.937966 
0.047976 0.505232 -0.242366 
-0.607635 1.32833 0.138087 
-0.952325 0.094256 -0.823948 
-0.101033 1.87146 0.735797 
-0.793367 1.26769 -0.240028 
-0.412876 1.82052 0.348816 
1.83998 -0.822001 -0.0351478 
0.19614 -0.231414 0.374871 
-0.106904 -1.77296 1.50691 
0.252942 -0.203596 -0.461261 
-0.267013 0.0369702 0.129955 
0.180956 -0.582671 -0.222227 
-0.929508 0.773817 -0.117575 
-2.08853 -1.25625 -0.0327466 
0.625612 -0.529983 -0.17483 
-0.466077 1.14443 0.865532 
-1.63621 -0.655111 -0.302746 
0.353301 -0.405238 0.427535 
0.228553 -0.950963 -0.49232 
1.77998 -0.362885 1.2853 
1.30751 -0.355778 -1.3808 
-0.600194 -0.604758 -0.723838 
1.0934 0.999575 -1.41386 
-0.853413 -0.133125 -0.878921 
-1.292 1.38785 -0.448082 
0.161371 0.0206817 0.822995 
-0.57316 0.641972 0.00820882 
2.51237 2.39782 1.47465 
1.03773 0.747954 1.19998 
0.251506 0.482145 -0.301683 
0.931997 -0.39675 -0.0452065 
-0.337671 -1.32289 -1.82771 
-0.0460048 -0.0612043 0.464584 
-0.548332 0.220997 0.998989 
1.04184 0.269022 -0.336936 
0.288917 0.0503984 0.787951 
-0.133096 0.350751 -0.600524 
0.79288 0.355995 -1.07166 
1.6542 3.75265 1.53789 
0.469588 1.0406 0.542055 
-0.442413 0.0101584 0.848496 
1.03262 -0.76569 -0.341448 
-0.369042 -0.104512 0.521652 
0.945272 -0.514591 -1.45717 
1.53508 -1.03537 0.399011 
-1.0752 -0.707671 -0.60558 
-0.982991 1.27343 -1.64938 
-1.57694 0.329982 -0.809026 
0.551172 0.064007 -0.311432 
0.407384 0.797066 -0.0312871 
-0.227244 0.293936 -1.36246 
0.148138 0.513274 0.170424 
-0.839577 -0.30665 -0.442448 
-0.0639649 0.470526 -0.261337 
0.609605 -0.155706 -0.492606 
0.574006 -1.18205 -1.54485 
0 0 0 
0.0981445 -0.921592 0.657156 
-0.569495 -0.101468 0.691311 
2.22416 0.118347 0.318118 
0.401808 -0.456989 -1.3418 
0.41681 0.0590014 -0.318368 
-0.895907 0.744361 0.206523 
-1.16508 0.0914082 -1.61608 
0.450392 -0.72338 1.85646 
-0.0312752 0.329524 0.817283 
0.977961 -0.511872 -0.409731 
0.38768 -0.506181 1.23658 
-0.597557 -0.732113 0.130006 
0.177545 -0.701381 -0.316989 
-0.197563 0.133522 -0.602324 
-2.53373 -0.547829 -0.0577051 
-0.113986 -0.931067 -0.0927578 
0.447693 -0.383641 -0.464893 
-1.40386 -1.18825 -0.709762 
0.530179 -0.44862 1.14407 
-0.527301 -1.90407 0.169953 
-0.142484 -0.517437 -0.511714 
1.13074 0.21899 -0.50369 
0.136938 -0.0382868 -0.132269 
-0.758769 1.64681 -0.11187 
0.307261 0.261916 -0.511096 
0.259389 0.37084 -0.612178 
-0.332636 -0.0951549 0.0409051 
0.774054 0.387907 0.291611 
-1.3361 -1.61251 2.48724 
0.125396 0.635089 0.00672211 
-0.212282 0.330594 -0.104823 
0.324231 -0.429098 0.0474268 
0.447519 0.732006 -1.32522 
1.2079 -0.701273 1.14358 
-2.23867 -1.36534 1.1059 
-0.711072 -0.698206 -0.870454 
0.155926 1.8306 -0.637269 
-0.0685566 -0.257104 0.297757 
-0.612614 -0.660745 -1.99216 
1.23163 0.998616 0.359167 
0.69942 -0.422621 -0.288686 
-0.672968 -0.878922 -0.395442 
-1.77223 -0.884667 0.167456 
1.82141 0.755045 0.802426 
1.63308 -1.07572 0.202781 
0.132052 -0.0532614 -0.489715 
0.419359 0.471219 -0.516105 
-0.171842 0.434738 -1.59081 
1.04981 0.339156 -0.073647 
3.34402 -2.15403 -2.00334 
1.21038 -1.37848 -0.152963 
0.15189 -1.51294 -2.90368 
-0.233099 0.0480168 -0.279601 
-0.743954 -1.05965 0.0958563 
0.318259 0.278739 1.04144 
-1.67216 -1.0556 0.704936 
-0.914233 -0.125732 -0.264395 
-0.967698 -0.000857083 -0.428713 
-0.0752159 0.240304 -0.424741 
-0.820256 0.609813 -0.118323 
0.78493 -1.08289 -0.938702 
-0.103883 -0.526785 0.463026 
2.38128 2.24853 -1.35741 
-2.59587 1.13865 -0.988056 
0.101631 0.772629 -0.263444 
1.78566 -0.665578 -0.788739 
1.91399 1.87726 -0.456016 
-0.0274022 1.50571 0.431538 
-0.443453 -1.08935 -0.207176 
-0.422541 0.6504 0.282563 
0.472652 -2.54789 -1.48091 
1.34965 -1.27642 2.70933 
-0.367631 1.8034 -0.105993 
1.25569 0.061409 -1.07755 
-0.646013 0.369879 -0.397761 
-1.61505 -0.322353 0.264962 
0.568052 1.00137 -1.4597 
0.252346 0.299802 -1.23862 
0.252063 0.811814 -0.157229 
0.763922 -0.886425 0.4996 
-1.48518 0.298641 1.34555 
-0.463374 0.202334 -0.250276 
-0.647739 1.20343 -0.0240642 
0.126395 0.136076 2.91922 
1.48173 0.0726583 -1.69164 
-1.07601 -0.543948 -0.143875 
-0.289202 0.0615045 -0.579973 
0.238131 0.254031 -0.135958 
-0.878519 -1.49554 -0.377319 
1.22854 -0.173615 0.303318 
